,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,sqft_above,lat,sqft_living15,price_log,age_of_house,grade_1,grade_2,grade_3,grade_4,grade_5
14054,374950.0,3,2.5,2120,2.0,0.0,3,2120,47.3843,1780,12.834547962729536,22,0.0,0.0,1.0,0.0,0.0
14055,602500.0,4,1.75,2190,2.0,0.0,3,2190,47.5755,2590,13.308842944346948,35,0.0,0.0,1.0,0.0,0.0
14056,221000.0,3,1.0,980,1.0,0.0,3,980,47.4356,980,12.30591798049989,60,0.0,1.0,0.0,0.0,0.0
14057,920000.0,5,3.0,2230,2.0,0.0,3,1730,47.6404,1280,13.732128949025222,102,0.0,1.0,0.0,0.0,0.0
14058,235000.0,4,2.0,1540,1.0,0.0,3,1540,47.5163,1540,12.367340793126296,60,0.0,1.0,0.0,0.0,0.0
14059,375000.0,3,1.0,980,1.0,0.0,3,980,47.7292,1280,12.834681304952548,47,0.0,1.0,0.0,0.0,0.0
14060,599000.0,4,2.5,2120,2.0,0.0,3,2120,47.5521,2190,13.303016877097587,9,0.0,0.0,1.0,0.0,0.0
14061,562100.0,3,2.25,2090,2.0,0.0,3,2090,47.7015,1760,13.239435048990167,31,0.0,0.0,1.0,0.0,0.0
14062,640000.0,3,2.5,1620,2.0,0.0,3,1100,47.6195,1620,13.369223455335854,6,0.0,0.0,1.0,0.0,0.0
14063,294000.0,3,2.0,1650,1.0,0.0,4,1250,47.4707,1860,12.591335046320818,57,0.0,1.0,0.0,0.0,0.0
14064,714000.0,4,2.5,3230,2.0,0.0,3,3230,47.7069,3740,13.478638241321722,9,0.0,0.0,1.0,0.0,0.0
14065,970000.0,4,3.25,2790,1.0,0.0,3,1130,47.7698,2530,13.785051350479566,51,0.0,0.0,1.0,0.0,0.0
14066,280000.0,4,2.25,1600,2.0,0.0,3,1600,47.193999999999996,1540,12.542544882151386,24,0.0,1.0,0.0,0.0,0.0
14067,260000.0,4,2.5,1790,2.0,0.0,3,1790,47.3994,1790,12.468436909997665,21,0.0,1.0,0.0,0.0,0.0
14068,294000.0,3,1.5,2060,1.5,0.0,4,2060,47.3321,1900,12.591335046320818,76,0.0,1.0,0.0,0.0,0.0
14069,255500.0,4,1.0,1370,1.5,0.0,5,1370,47.2716,1590,12.450977688625896,114,1.0,0.0,0.0,0.0,0.0
14070,3300000.0,5,4.75,6200,2.0,1.0,4,4440,47.605,2940,15.009433026436708,25,0.0,0.0,0.0,1.0,0.0
14071,450000.0,3,2.0,1510,1.0,0.0,3,1510,47.7218,2060,13.017002861746503,60,0.0,1.0,0.0,0.0,0.0
14072,368000.0,3,1.0,1280,1.0,0.0,3,1280,47.7677,1290,12.815838217151068,46,0.0,1.0,0.0,0.0,0.0
14073,830000.0,4,2.25,2180,1.0,0.0,3,1370,47.6042,2090,13.62918097977278,51,0.0,0.0,1.0,0.0,0.0
14074,282500.0,2,1.75,1440,1.0,0.0,4,1130,47.49800000000001,1250,12.551433829568632,79,0.0,1.0,0.0,0.0,0.0
14075,335000.0,3,2.25,1580,1.0,0.0,4,1580,47.5643,1450,12.721885810807203,36,0.0,1.0,0.0,0.0,0.0
14076,558000.0,2,2.0,1580,1.0,0.0,5,790,47.5668,1580,13.232114241363448,104,0.0,1.0,0.0,0.0,0.0
14077,270000.0,4,1.5,1730,1.5,0.0,4,1730,47.4905,1510,12.506177237980511,54,0.0,1.0,0.0,0.0,0.0
14078,152000.0,2,1.0,700,1.0,0.0,3,700,47.3882,1600,11.931635799828413,94,1.0,0.0,0.0,0.0,0.0
14079,493000.0,4,1.75,2030,1.5,0.0,4,2030,47.7326,1970,13.108264453024827,39,0.0,1.0,0.0,0.0,0.0
14080,740000.0,4,2.5,2500,2.0,0.0,3,2500,47.5595,2710,13.514405465180353,22,0.0,0.0,0.0,1.0,0.0
14081,789800.0,3,2.5,2605,2.0,0.0,3,2090,47.6536,2605,13.579535027834686,36,0.0,0.0,1.0,0.0,0.0
14082,275000.0,2,1.0,910,1.0,0.0,3,910,47.6929,1480,12.524526376648708,105,0.0,1.0,0.0,0.0,0.0
14083,1500000.0,6,2.5,3560,2.5,0.0,4,3560,47.626999999999995,2780,14.22097566607244,100,0.0,0.0,0.0,1.0,0.0
14084,424000.0,3,1.75,1140,1.0,0.0,5,620,47.6712,1480,12.957488734214095,89,0.0,1.0,0.0,0.0,0.0
14085,715000.0,2,1.0,1000,1.0,0.0,4,1000,47.5935,1930,13.480037821676145,101,1.0,0.0,0.0,0.0,0.0
14086,600000.0,4,2.5,3010,2.0,0.0,3,3010,47.522,2670,13.304684934198283,14,0.0,0.0,1.0,0.0,0.0
14087,802000.0,2,1.75,2110,1.0,0.0,4,1760,47.4912,2120,13.594863886848652,54,0.0,0.0,1.0,0.0,0.0
14088,165000.0,3,1.0,910,1.0,0.0,4,910,47.449,1090,12.013700752882718,71,0.0,1.0,0.0,0.0,0.0
14089,750000.0,4,3.25,2050,2.0,0.0,4,1370,47.6235,1720,13.527828485512494,27,0.0,0.0,1.0,0.0,0.0
14090,405000.0,2,1.0,1090,1.0,0.0,2,780,47.632,1160,12.911642346088676,33,0.0,1.0,0.0,0.0,0.0
14091,521900.0,3,2.5,2100,2.0,0.0,3,2100,47.7412,2320,13.165231277631504,17,0.0,0.0,1.0,0.0,0.0
14092,275000.0,3,1.0,1000,1.0,0.0,3,1000,47.7285,1270,12.524526376648708,45,0.0,1.0,0.0,0.0,0.0
14093,600000.0,5,3.25,4410,2.0,0.0,4,2330,47.4395,2460,13.304684934198283,13,0.0,0.0,1.0,0.0,0.0
14094,442500.0,3,1.75,1800,1.0,0.0,3,1800,47.4496,2140,13.00019574343012,47,0.0,0.0,1.0,0.0,0.0
14095,229950.0,2,1.0,920,1.0,0.0,3,920,47.5028,1410,12.345617172968069,70,0.0,1.0,0.0,0.0,0.0
14096,274950.0,3,2.0,1410,1.0,0.0,4,1410,47.3654,1390,12.52434454193596,32,0.0,1.0,0.0,0.0,0.0
14097,407185.0,3,1.75,1860,1.5,0.0,4,1860,47.5051,1410,12.917022906604787,85,0.0,0.0,1.0,0.0,0.0
14098,468000.0,4,2.5,2100,1.0,0.0,4,1240,47.735,1980,13.056223574899784,38,0.0,1.0,0.0,0.0,0.0
14099,450000.0,2,1.0,1030,1.0,0.0,3,1030,47.6875,1420,13.017002861746503,72,0.0,1.0,0.0,0.0,0.0
14100,219950.0,2,1.0,940,1.0,0.0,5,940,47.2005,1110,12.301155526776865,59,0.0,1.0,0.0,0.0,0.0
14101,275000.0,2,2.5,1340,2.0,0.0,3,1340,47.7366,1540,12.524526376648708,26,0.0,1.0,0.0,0.0,0.0
14102,229950.0,2,1.0,850,1.0,0.0,3,850,47.4972,1100,12.345617172968069,91,0.0,1.0,0.0,0.0,0.0
14103,675000.0,3,1.75,2130,1.0,0.0,3,1430,47.6417,1710,13.422467969854667,92,0.0,1.0,0.0,0.0,0.0
14104,412950.0,4,2.5,2430,2.0,0.0,3,2430,47.4499,2450,12.931081799238862,22,0.0,0.0,1.0,0.0,0.0
14105,670000.0,5,2.25,2290,2.0,0.0,3,2290,47.7012,2750,13.415032991367148,36,0.0,0.0,1.0,0.0,0.0
14106,420000.0,3,1.75,1230,1.0,0.0,4,1230,47.621,1530,12.948009990259552,51,0.0,1.0,0.0,0.0,0.0
14107,358000.0,3,1.5,1150,1.0,0.0,4,1150,47.3933,1700,12.788288265382837,39,0.0,1.0,0.0,0.0,0.0
14108,680000.0,3,2.5,2120,2.0,0.0,3,2120,47.6649,2540,13.42984807715229,10,0.0,0.0,1.0,0.0,0.0
14109,380000.0,2,1.0,980,1.0,0.0,3,980,47.6688,1200,12.84792653170257,91,0.0,1.0,0.0,0.0,0.0
14110,515000.0,3,2.5,2130,2.0,0.0,3,2130,47.7754,3340,13.151922179645874,28,0.0,0.0,1.0,0.0,0.0
14111,325000.0,2,1.0,1050,1.0,0.0,4,1050,47.5128,1230,12.691580461311874,45,0.0,1.0,0.0,0.0,0.0
14112,875000.0,3,2.5,1820,1.0,0.0,4,1820,47.6287,2080,13.681979165339751,61,0.0,1.0,0.0,0.0,0.0
14113,426000.0,3,2.5,2210,2.0,0.0,3,1710,47.5525,1350,12.962194625251508,101,0.0,1.0,0.0,0.0,0.0
14114,868500.0,5,2.5,2490,1.0,0.0,4,1610,47.551,2290,13.674522864663297,55,0.0,0.0,1.0,0.0,0.0
14115,657500.0,4,2.75,4140,2.0,0.0,3,4140,47.3062,3950,13.396200043034057,12,0.0,0.0,0.0,1.0,0.0
14116,366000.0,2,1.0,1210,1.0,0.0,3,860,47.5532,1210,12.810388612383504,88,0.0,1.0,0.0,0.0,0.0
14117,385000.0,2,1.0,1010,1.0,0.0,3,1010,47.5536,1040,12.86099861326992,103,0.0,1.0,0.0,0.0,0.0
14118,300000.0,4,2.0,2050,1.0,0.0,3,1300,47.4324,2050,12.611537753638338,47,0.0,1.0,0.0,0.0,0.0
14119,810000.0,3,1.75,2060,2.0,0.0,4,1500,47.6498,1830,13.604789526648622,97,0.0,0.0,1.0,0.0,0.0
14120,460000.0,4,1.75,1560,1.0,0.0,3,860,47.7001,1420,13.038981768465277,72,0.0,1.0,0.0,0.0,0.0
14121,459000.0,3,2.5,1780,2.0,0.0,4,1780,47.5677,1730,13.036805489042683,19,0.0,0.0,1.0,0.0,0.0
14122,260000.0,3,1.75,1460,1.0,0.0,4,1460,47.342,1930,12.468436909997665,48,0.0,0.0,1.0,0.0,0.0
14123,557865.0,4,2.5,3030,2.0,0.0,3,3030,47.6296,2310,13.231872276608467,27,0.0,0.0,1.0,0.0,0.0
14124,295000.0,4,1.0,980,1.5,0.0,4,980,47.5892,1525,12.594730635321957,101,0.0,1.0,0.0,0.0,0.0
14125,375000.0,4,2.25,1450,1.0,0.0,5,1450,47.7643,1660,12.834681304952548,64,0.0,1.0,0.0,0.0,0.0
14126,2110000.0,3,2.25,3230,2.0,0.0,4,3230,47.5683,3690,14.56219850545225,41,0.0,0.0,1.0,0.0,0.0
14127,307300.0,2,2.0,1520,3.0,0.0,3,1520,47.7292,1500,12.635579748118577,15,0.0,1.0,0.0,0.0,0.0
14128,225000.0,4,1.0,1410,1.5,0.0,3,1410,47.3767,1540,12.323855681186558,51,0.0,1.0,0.0,0.0,0.0
14129,290000.0,3,1.75,1390,2.0,0.0,3,1390,47.4429,1430,12.577636201962656,35,0.0,1.0,0.0,0.0,0.0
14130,690000.0,4,2.0,2230,1.5,0.0,4,1510,47.5772,2140,13.444446876573442,92,0.0,1.0,0.0,0.0,0.0
14131,825000.0,4,2.25,2110,2.0,0.0,4,2110,47.536,2350,13.623138665316818,42,0.0,0.0,1.0,0.0,0.0
14132,645000.0,3,1.75,2270,1.0,0.0,4,1370,47.7057,2270,13.37700559577791,58,0.0,1.0,0.0,0.0,0.0
14133,590000.0,4,2.25,2530,1.0,0.0,5,1320,47.5698,2530,13.287877815881902,38,0.0,0.0,1.0,0.0,0.0
14134,667000.0,5,2.0,1900,1.0,0.0,3,1180,47.6666,1300,13.410545324897761,84,0.0,1.0,0.0,0.0,0.0
14135,664000.0,4,2.5,2390,2.0,0.0,3,2390,47.6027,2710,13.406037428458571,16,0.0,0.0,1.0,0.0,0.0
14136,452100.0,4,2.5,3160,1.0,0.0,3,1580,47.5037,1990,13.021658673282696,56,0.0,0.0,1.0,0.0,0.0
14137,290000.0,2,1.0,900,2.0,0.0,3,900,47.5877,900,12.577636201962656,16,0.0,1.0,0.0,0.0,0.0
14138,950000.0,3,3.0,3610,2.0,0.0,4,3610,47.4852,2230,13.764217263576723,61,0.0,0.0,1.0,0.0,0.0
14139,662500.0,3,2.0,2070,1.5,0.0,4,1670,47.6624,1490,13.403775836842515,109,0.0,1.0,0.0,0.0,0.0
14140,475000.0,4,2.5,1850,2.0,0.0,5,1850,47.7227,1540,13.071070083016778,33,0.0,1.0,0.0,0.0,0.0
14141,450000.0,3,1.5,1440,1.0,0.0,3,1140,47.7394,1590,13.017002861746503,58,0.0,1.0,0.0,0.0,0.0
14142,538250.0,3,2.25,2590,2.0,0.0,3,2590,47.3948,2590,13.196078415226609,30,0.0,0.0,1.0,0.0,0.0
14143,329950.0,2,1.0,1140,1.5,0.0,4,1140,47.731,1450,12.706696406811568,65,0.0,1.0,0.0,0.0,0.0
14144,1100000.0,4,3.5,2760,2.0,0.0,3,2760,47.6756,2370,13.9108207377686,60,0.0,0.0,1.0,0.0,0.0
14145,307000.0,5,1.5,1310,1.5,0.0,3,1110,47.5545,960,12.634603026569334,85,0.0,1.0,0.0,0.0,0.0
14146,433000.0,3,1.75,1870,1.0,0.0,3,1270,47.5412,1780,12.978493006984626,55,0.0,1.0,0.0,0.0,0.0
14147,212000.0,3,2.25,1900,1.0,0.0,4,1280,47.3251,1920,12.26434155365415,47,0.0,1.0,0.0,0.0,0.0
14148,750000.0,5,2.75,2860,2.5,0.0,4,2380,47.5906,2240,13.527828485512494,112,0.0,0.0,1.0,0.0,0.0
14149,279000.0,3,2.0,1640,1.0,0.0,3,1640,47.3736,2250,12.538967060803502,11,0.0,1.0,0.0,0.0,0.0
14150,476000.0,3,1.0,1140,1.5,0.0,4,1140,47.6606,1690,13.073173133213556,106,0.0,1.0,0.0,0.0,0.0
14151,368000.0,5,1.75,2590,1.0,0.0,4,1390,47.3941,2580,12.815838217151068,52,0.0,1.0,0.0,0.0,0.0
14152,228950.0,4,3.0,2160,1.0,0.0,3,1320,47.3627,1460,12.341258918085241,36,0.0,1.0,0.0,0.0,0.0
14153,568450.0,5,3.5,3260,2.0,0.0,4,3260,47.3703,1810,13.250668637557252,45,0.0,0.0,1.0,0.0,0.0
14154,619000.0,4,1.75,1660,1.5,0.0,3,1660,47.6883,1660,13.335860551666734,88,0.0,1.0,0.0,0.0,0.0
14155,275000.0,3,2.25,1640,2.0,0.0,3,1640,47.2844,1600,12.524526376648708,18,0.0,1.0,0.0,0.0,0.0
14156,321500.0,4,2.5,2620,2.0,0.0,3,2620,47.3148,2740,12.68075282265981,11,0.0,0.0,1.0,0.0,0.0
14157,230000.0,3,1.75,950,1.0,0.0,3,790,47.5271,1360,12.345834587905333,75,0.0,1.0,0.0,0.0,0.0
14158,179500.0,3,1.0,900,1.0,0.0,4,900,47.2866,1000,12.097930486910471,56,0.0,1.0,0.0,0.0,0.0
14159,460000.0,3,2.25,1650,1.0,0.0,3,1220,47.7375,1690,13.038981768465277,39,0.0,1.0,0.0,0.0,0.0
14160,286000.0,3,2.5,1800,2.0,0.0,3,1800,47.4006,2580,12.56374708980199,9,0.0,1.0,0.0,0.0,0.0
14161,427500.0,3,1.0,1480,1.5,0.0,3,1480,47.6147,1460,12.965709567358951,89,0.0,1.0,0.0,0.0,0.0
14162,400000.0,3,1.0,1040,1.0,0.0,3,1040,47.5526,1770,12.89921982609012,72,0.0,1.0,0.0,0.0,0.0
14163,675000.0,3,3.5,2300,1.0,0.0,3,2300,47.7122,2170,13.422467969854667,10,0.0,0.0,1.0,0.0,0.0
14164,350000.0,3,1.0,2480,1.0,0.0,3,1240,47.5366,1800,12.765688433465597,46,0.0,1.0,0.0,0.0,0.0
14165,385000.0,4,1.75,1970,1.0,0.0,3,1540,47.7719,1900,12.86099861326992,37,0.0,0.0,1.0,0.0,0.0
14166,525000.0,2,1.75,1530,1.0,0.0,4,830,47.6368,1280,13.17115354157376,98,0.0,1.0,0.0,0.0,0.0
14167,315000.0,2,1.0,970,1.0,0.0,3,970,47.5116,1150,12.66032791780777,76,0.0,1.0,0.0,0.0,0.0
14168,820000.0,4,2.5,2920,2.0,0.0,3,2920,47.4784,2180,13.617059619240436,12,0.0,0.0,0.0,1.0,0.0
14169,205000.0,3,1.0,970,1.0,0.0,4,970,47.3793,1160,12.230765258120545,56,0.0,1.0,0.0,0.0,0.0
14170,500000.0,2,1.0,680,1.0,0.0,4,680,47.7013,1620,13.122363377404328,92,0.0,1.0,0.0,0.0,0.0
14171,599000.0,4,2.5,2640,2.0,0.0,4,2640,47.5787,2180,13.303016877097587,25,0.0,0.0,1.0,0.0,0.0
14172,2230000.0,3,4.0,4200,2.0,0.0,4,3600,47.6379,2760,14.6175121434363,82,0.0,0.0,0.0,1.0,0.0
14173,299000.0,1,2.5,1980,1.0,0.0,4,1180,47.4343,1980,12.608198852372823,36,0.0,1.0,0.0,0.0,0.0
14174,947500.0,3,2.75,2980,1.5,1.0,5,2180,47.4522,1890,13.761582215938718,97,0.0,0.0,1.0,0.0,0.0
14175,385000.0,3,3.25,1630,3.0,0.0,3,1630,47.7048,1220,12.86099861326992,7,0.0,0.0,1.0,0.0,0.0
14176,639950.0,2,1.75,1780,1.0,0.0,5,890,47.5798,1560,13.369145327283938,89,0.0,1.0,0.0,0.0,0.0
14177,824000.0,2,1.0,1210,1.0,0.0,3,780,47.6503,1860,13.621925808891609,14,0.0,0.0,1.0,0.0,0.0
14178,199950.0,3,1.0,1010,1.0,0.0,3,1010,47.3338,1300,12.205822614274965,45,0.0,1.0,0.0,0.0,0.0
14179,1010000.0,3,2.5,2570,1.0,0.0,4,1480,47.6578,2420,13.825460888817442,75,0.0,0.0,1.0,0.0,0.0
14180,950000.0,4,2.25,2770,2.0,0.0,3,2440,47.5283,2100,13.764217263576723,2,0.0,0.0,1.0,0.0,0.0
14181,822000.0,3,2.5,2290,2.0,0.0,4,2290,47.5476,2210,13.619495674038317,30,0.0,0.0,1.0,0.0,0.0
14182,473600.0,4,1.5,1780,1.0,0.0,3,1080,47.5173,1660,13.068118362551933,45,0.0,1.0,0.0,0.0,0.0
14183,490000.0,5,2.0,2150,1.5,0.0,3,2150,47.5582,1300,13.102160670086809,77,0.0,0.0,1.0,0.0,0.0
14184,245000.0,3,1.75,1920,1.0,0.0,3,1000,47.3319,1860,12.409013489526863,30,0.0,1.0,0.0,0.0,0.0
14185,199000.0,4,1.0,1220,1.0,0.0,4,1220,47.3229,1270,12.201060103706629,54,0.0,1.0,0.0,0.0,0.0
14186,1340000.0,3,3.0,2960,2.0,0.0,3,2440,47.6356,2960,14.108180171927094,77,0.0,0.0,0.0,1.0,0.0
14187,418000.0,3,1.75,1500,1.0,0.0,3,1500,47.6976,1820,12.943236711506893,30,0.0,1.0,0.0,0.0,0.0
14188,450000.0,7,3.5,2830,1.0,0.0,4,1830,47.7493,1570,13.017002861746503,58,0.0,0.0,1.0,0.0,0.0
14189,280000.0,3,2.5,1580,2.0,0.0,3,1580,47.3659,2110,12.542544882151386,22,0.0,0.0,1.0,0.0,0.0
14190,273000.0,3,2.25,1230,1.0,0.0,4,910,47.1955,1820,12.517227074167097,23,0.0,1.0,0.0,0.0,0.0
14191,549000.0,4,2.5,2910,2.0,0.0,3,2910,47.4804,2500,13.215853720491667,6,0.0,0.0,1.0,0.0,0.0
14192,913888.0,5,2.25,2370,2.0,0.0,4,2370,47.5555,2380,13.72546330463464,33,0.0,0.0,1.0,0.0,0.0
14193,689888.0,4,2.25,1930,1.5,0.0,5,1540,47.6167,1800,13.444284544557734,98,0.0,0.0,1.0,0.0,0.0
14194,305000.0,4,2.0,1780,1.0,0.0,3,870,47.7045,1350,12.628067055589549,21,0.0,1.0,0.0,0.0,0.0
14195,602500.0,4,2.5,2760,2.0,0.0,3,2760,47.5346,2640,13.308842944346948,15,0.0,0.0,1.0,0.0,0.0
14196,355000.0,2,1.75,1620,1.0,0.0,3,900,47.543,1590,12.779873068457553,86,0.0,1.0,0.0,0.0,0.0
14197,756000.0,3,2.5,2160,2.0,0.0,3,2160,47.6608,2470,13.53579665516167,28,0.0,0.0,1.0,0.0,0.0
14198,289950.0,4,2.25,2190,1.0,0.0,4,1040,47.318999999999996,1250,12.577463773304586,38,0.0,1.0,0.0,0.0,0.0
14199,800000.0,3,2.5,3240,2.0,0.0,3,3240,47.5857,2970,13.592367006650065,20,0.0,0.0,0.0,1.0,0.0
14200,403000.0,2,1.0,720,1.0,0.0,4,720,47.6823,1430,12.90669184092882,109,0.0,1.0,0.0,0.0,0.0
14201,350000.0,3,2.25,1410,2.0,0.0,3,1370,47.6108,1730,12.765688433465597,48,0.0,0.0,1.0,0.0,0.0
14202,1290000.0,5,3.5,2980,2.0,0.0,3,2370,47.6782,1780,14.070152776337855,0,0.0,0.0,0.0,1.0,0.0
14203,525126.0,5,2.25,1950,1.0,0.0,3,1150,47.6159,1780,13.171393512778367,54,0.0,1.0,0.0,0.0,0.0
14204,241450.0,3,1.0,1100,1.0,0.0,3,1100,47.7393,1440,12.394417691301689,65,0.0,1.0,0.0,0.0,0.0
14205,320000.0,3,1.5,1400,1.0,0.0,3,1400,47.7711,1490,12.676076274775909,61,0.0,1.0,0.0,0.0,0.0
14206,234000.0,4,2.0,1710,1.0,0.0,3,1030,47.3965,1710,12.363076394339839,39,0.0,1.0,0.0,0.0,0.0
14207,441000.0,5,2.5,2000,1.0,0.0,3,1150,47.5971,1410,12.996800154428984,27,0.0,1.0,0.0,0.0,0.0
14208,474500.0,5,2.5,2000,1.0,0.0,3,1150,47.5971,1410,13.07001689703212,28,0.0,1.0,0.0,0.0,0.0
14209,705000.0,3,1.0,1440,1.5,0.0,4,1440,47.6582,1850,13.465953081794405,109,0.0,1.0,0.0,0.0,0.0
14210,517500.0,4,2.5,1520,2.0,0.0,3,1520,47.5696,1860,13.15676480412166,21,0.0,0.0,1.0,0.0,0.0
14211,142500.0,4,0.75,1440,1.0,0.0,3,1440,47.4761,1460,11.867097278690842,66,0.0,1.0,0.0,0.0,0.0
14212,310000.0,2,1.5,1010,2.0,0.0,3,1010,47.5118,1210,12.644327576461329,33,0.0,1.0,0.0,0.0,0.0
14213,749500.0,4,2.5,2440,2.0,0.0,3,2440,47.6613,2370,13.52716159652479,27,0.0,0.0,1.0,0.0,0.0
14214,360000.0,5,3.0,2480,1.0,0.0,3,1560,47.4586,1910,12.793859310432293,16,0.0,1.0,0.0,0.0,0.0
14215,267500.0,3,1.0,1090,1.0,0.0,5,1090,47.3991,1590,12.496874845318198,47,0.0,1.0,0.0,0.0,0.0
14216,290000.0,3,1.0,1480,1.0,0.0,4,1380,47.4949,1500,12.577636201962656,72,0.0,1.0,0.0,0.0,0.0
14217,850000.0,5,2.5,2800,1.0,0.0,4,1400,47.6166,2510,13.652991628466498,44,0.0,0.0,1.0,0.0,0.0
14218,815000.0,4,1.75,1820,1.5,0.0,3,1820,47.6429,1870,13.610943392223,93,0.0,0.0,1.0,0.0,0.0
14219,2200000.0,5,4.0,5840,2.0,0.0,3,4410,47.5835,3120,14.603967918328545,27,0.0,0.0,0.0,1.0,0.0
14220,1630000.0,4,3.25,2980,2.0,0.0,3,2150,47.6352,2980,14.304090572782945,15,0.0,0.0,1.0,0.0,0.0
14221,175000.0,3,1.5,1220,1.0,0.0,3,1220,47.3341,1260,12.072541252905651,41,0.0,1.0,0.0,0.0,0.0
14222,429950.0,3,1.75,1830,1.0,0.0,3,1300,47.7107,1850,12.971424201839042,37,0.0,0.0,1.0,0.0,0.0
14223,675000.0,4,2.5,2900,2.0,0.0,3,2900,47.6063,2970,13.422467969854667,12,0.0,0.0,1.0,0.0,0.0
14224,580000.0,3,2.25,1940,1.0,0.0,3,1520,47.5476,1910,13.270783382522602,27,0.0,1.0,0.0,0.0,0.0
14225,240000.0,4,2.0,1750,1.0,0.0,4,1750,47.4791,1270,12.388394202324129,71,0.0,1.0,0.0,0.0,0.0
14226,374000.0,3,2.5,1850,1.0,0.0,4,1210,47.3631,2260,12.832011076396668,32,0.0,0.0,1.0,0.0,0.0
14227,862500.0,4,2.5,3220,2.0,0.0,3,2180,47.6325,3000,13.667590427887651,77,0.0,0.0,1.0,0.0,0.0
14228,140000.0,2,1.0,1080,1.0,0.0,5,1080,47.3857,1810,11.84939770159144,107,0.0,1.0,0.0,0.0,0.0
14229,740000.0,5,3.75,3990,2.0,0.0,3,3090,47.7228,2080,13.514405465180353,77,0.0,0.0,1.0,0.0,0.0
14230,589000.0,3,1.75,920,1.0,0.0,4,820,47.6386,1620,13.286181462633724,111,0.0,1.0,0.0,0.0,0.0
14231,275000.0,3,1.75,1290,1.0,0.0,3,1290,47.4265,1410,12.524526376648708,36,0.0,1.0,0.0,0.0,0.0
14232,489900.0,4,2.5,2090,2.0,0.0,3,2090,47.7453,2640,13.101956567626667,8,0.0,0.0,1.0,0.0,0.0
14233,545000.0,3,2.5,1900,2.0,0.0,3,1900,47.6679,2500,13.208541073645382,18,0.0,0.0,1.0,0.0,0.0
14234,235000.0,4,1.0,1360,1.5,0.0,3,1360,47.5054,1280,12.367340793126296,74,0.0,1.0,0.0,0.0,0.0
14235,230000.0,3,1.0,1000,1.5,0.0,4,1000,47.5523,1040,12.345834587905333,100,0.0,1.0,0.0,0.0,0.0
14236,655000.0,4,2.25,2170,2.0,0.0,3,1920,47.6124,1890,13.39239051461739,34,0.0,1.0,0.0,0.0,0.0
14237,185000.0,2,1.0,820,1.0,0.0,4,820,47.2039,1880,12.128111104060462,91,1.0,0.0,0.0,0.0,0.0
14238,196000.0,3,1.0,1090,1.0,0.0,4,1090,47.2923,1140,12.185869938212655,53,0.0,1.0,0.0,0.0,0.0
14239,572000.0,3,2.25,1830,1.0,0.0,4,1290,47.6914,1990,13.256894270361935,28,0.0,0.0,1.0,0.0,0.0
14240,615000.0,4,2.5,3010,2.0,0.0,3,3010,47.5213,2860,13.329377546788654,14,0.0,0.0,1.0,0.0,0.0
14241,1950000.0,4,3.75,4150,1.0,0.0,3,3130,47.638999999999996,3930,14.48333993053993,52,0.0,0.0,1.0,0.0,0.0
14242,1230000.0,6,2.25,2930,2.0,0.0,3,2130,47.6295,2860,14.0225247273486,102,0.0,0.0,1.0,0.0,0.0
14243,375000.0,3,2.5,1520,2.0,0.0,4,1520,47.7221,1540,12.834681304952548,25,0.0,1.0,0.0,0.0,0.0
14244,295000.0,3,1.75,1250,1.0,0.0,4,1250,47.4341,1270,12.594730635321957,43,0.0,1.0,0.0,0.0,0.0
14245,760000.0,4,2.5,2760,2.0,0.0,5,2230,47.6877,1600,13.541073712262515,72,0.0,1.0,0.0,0.0,0.0
14246,347000.0,3,1.75,1330,1.0,0.0,3,1330,47.4463,2110,12.757080058928997,37,0.0,0.0,1.0,0.0,0.0
14247,712000.0,3,2.0,1700,1.5,0.0,4,1500,47.678999999999995,1700,13.475833190394113,91,0.0,1.0,0.0,0.0,0.0
14248,495000.0,4,2.0,2050,1.5,0.0,5,1210,47.5799,1310,13.112313041550827,73,0.0,1.0,0.0,0.0,0.0
14249,925000.0,4,2.0,3140,1.0,0.0,4,2040,47.5786,2010,13.737549016494562,55,0.0,0.0,1.0,0.0,0.0
14250,775000.0,3,1.0,2030,1.5,0.0,4,1840,47.6765,2030,13.560618308335483,107,0.0,1.0,0.0,0.0,0.0
14251,429000.0,4,2.5,2100,1.5,0.0,4,1400,47.5293,1230,12.969212197910155,98,0.0,1.0,0.0,0.0,0.0
14252,229000.0,3,1.0,1010,1.0,0.0,4,1010,47.3348,1490,12.341477282536376,55,0.0,1.0,0.0,0.0,0.0
14253,400000.0,4,1.5,1980,1.0,0.0,3,1980,47.5606,1980,12.89921982609012,52,0.0,1.0,0.0,0.0,0.0
14254,625000.0,4,2.25,2100,2.0,0.0,4,2100,47.5595,2100,13.345506928718539,36,0.0,0.0,1.0,0.0,0.0
14255,130000.0,2,1.0,840,1.0,0.0,3,840,47.7319,1350,11.77528972943772,63,0.0,1.0,0.0,0.0,0.0
14256,349000.0,3,1.75,1690,1.0,0.0,3,1190,47.5312,1300,12.762827201184564,38,0.0,1.0,0.0,0.0,0.0
14257,365000.0,3,2.0,2140,1.0,0.0,4,2140,47.4066,2310,12.80765263256463,31,0.0,1.0,0.0,0.0,0.0
14258,487500.0,3,2.5,1810,2.0,0.0,3,1350,47.6513,1600,13.09704556942004,18,0.0,1.0,0.0,0.0,0.0
